leftEAR,xLStart,xLEnd,yLStart,yLEnd,xL,yL,wL,hL,xLPoint,yLPoint,xLEst,xLMi,xLM,yLEst,yLMi,yLM,rightEAR,xRStart,xREnd,yRStart,yREnd,xR,yR,wR,hR,xRPoint,yRPoint,xREst,xRMi,xRM,yREst,yRMi,yRM,xOut,yOut
0.309173471,231,252,97,104,4,0,10,5,9,2,-2,585,-2732,0.593097228,219,455,0.367911832,179,198,97,104,0,0,19,6,9,3,-2,647,-2732,0.24757746,329,190,649,32
0.329983165,231,252,97,105,3,0,18,5,12,2,-0.5,780,-683,0.470687267,192,361,0.367911832,180,199,97,104,4,0,10,6,9,3,-2,647,-2732,0.24757746,329,190,649,32
0.326368989,231,251,96,103,1,0,19,6,10,3,-1.5,683,-2049,0.491947125,329,377,0.369779452,179,198,96,104,0,0,19,7,9,3,-2,647,-2732,0.236591456,288,181,649,32
0.308129551,231,252,97,104,5,0,10,5,10,2,-1.5,650,-2049,0.599237935,219,460,0.374532127,179,199,96,104,0,0,20,7,10,3,-1.5,683,-2049,0.208634547,288,160,649,32
0.374906824,231,251,96,104,0,0,20,7,10,3,-1.5,683,-2049,0.206430446,288,158,0.367911832,179,198,97,104,5,0,14,6,12,3,-0.5,862,-683,0.24757746,329,190,649,32
0.332956046,231,252,98,105,4,0,11,4,9,2,-2,585,-2732,0.45319973,219,348,0.351337797,179,199,98,105,5,0,10,5,10,2,-1.5,683,-2049,0.345071781,219,265,652,34
0.353553391,231,252,97,106,3,0,18,5,12,2,-0.5,780,-683,0.332038879,170,255,0.374532127,178,198,97,105,6,0,14,6,13,3,0,887,0,0.208634547,288,160,667,36
0.325154965,231,251,96,103,1,0,19,6,10,3,-1.5,683,-2049,0.499088443,329,383,0.372161464,179,198,96,103,0,0,19,7,9,3,-2,647,-2732,0.222579625,329,170,677,36
0.362142984,230,252,97,106,4,0,18,5,13,2,0,807,0,0.281511858,170,216,0.380952381,178,199,97,105,6,0,15,6,13,3,0,845,0,0.170868347,288,131,684,37
0.30981402,231,252,96,103,2,0,19,6,11,3,-1,715,-1366,0.589329296,329,452,0.343807366,179,198,96,103,0,0,19,6,9,3,-2,647,-2732,0.389368433,329,299,690,37
0.32459451,231,251,96,103,1,0,19,6,10,3,-1.5,683,-2049,0.502385234,329,385,0.342391544,179,198,97,104,5,0,10,5,10,2,-1.5,718,-2049,0.397696799,219,305,694,37
0.383482494,231,252,97,106,3,0,18,5,12,2,-0.5,780,-683,0.155985327,170,119,0.399500936,179,199,96,104,0,0,20,7,10,3,-1.5,683,-2049,0.061759203,288,47,700,37
0.306412939,231,252,96,103,6,0,15,6,13,3,0,845,0,0.609335656,329,467,0.343807366,179,198,96,103,0,0,19,7,9,3,-2,647,-2732,0.389368433,329,299,706,37
0.309173471,231,252,97,104,5,0,16,5,13,2,0,845,0,0.593097228,219,455,0.350030894,178,198,97,105,6,0,14,6,13,3,0,887,0,0.352759444,288,270,712,37
0.323387087,232,252,97,104,4,0,16,5,12,2,-0.5,819,-683,0.509487725,219,391,0.369779452,179,198,96,104,0,0,19,6,9,3,-2,647,-2732,0.236591456,288,181,723,37
0.355534097,231,252,97,105,5,0,16,5,13,2,0,845,0,0.320387663,192,246,0.356738621,178,199,96,104,0,0,20,6,10,3,-1.5,650,-2049,0.313302232,288,240,740,37
0.30981402,231,252,96,103,2,0,19,6,11,3,-1,715,-1366,0.589329296,329,452,0.343807366,179,198,96,103,0,0,19,6,9,3,-2,647,-2732,0.389368433,329,299,754,37
0.348263017,232,252,96,104,0,0,20,6,10,3,-1.5,683,-2049,0.363158726,288,278,0.388290137,180,198,96,103,0,0,18,6,9,3,-2,683,-2732,0.127705074,329,98,754,37
0.349563319,232,252,97,104,4,0,16,5,12,2,-0.5,819,-683,0.355509891,219,273,0.367911832,179,198,96,103,0,0,19,6,9,3,-2,647,-2732,0.24757746,329,190,757,37
0.325154965,232,252,97,104,4,0,16,5,12,2,-0.5,819,-683,0.499088443,219,383,0.349563319,179,199,96,103,0,0,19,6,9,3,-2,614,-2732,0.355509891,329,273,761,37
0.298511157,232,252,97,104,4,0,16,5,12,2,-0.5,819,-683,0.655816723,219,503,0.342105263,179,198,96,103,0,0,19,6,9,3,-2,647,-2732,0.399380805,329,306,769,37
0.331831824,232,253,98,105,7,0,8,4,11,2,-1,715,-1366,0.459812799,219,353,0.374532127,179,199,97,105,6,0,14,5,13,2,0,887,0,0.208634547,192,160,776,37
0.325445882,232,252,97,104,4,0,16,5,12,2,-0.5,819,-683,0.497377166,219,381,0.35,179,199,96,103,7,0,13,6,13,3,0,887,0,0.352941176,329,271,787,37
0.323387087,233,253,97,104,4,0,16,5,12,2,-0.5,819,-683,0.509487725,219,391,0.369779452,180,199,96,103,0,0,19,6,9,3,-2,647,-2732,0.236591456,329,181,798,37
0.334646221,232,253,97,104,5,0,16,5,13,2,0,845,0,0.443257521,219,340,0.367911832,180,199,96,103,0,0,19,6,9,3,-2,647,-2732,0.24757746,329,190,805,37
0.300569952,233,253,97,104,4,0,16,5,12,2,-0.5,819,-683,0.643706165,219,494,0.341632415,180,199,96,103,0,0,19,6,9,3,-2,647,-2732,0.402162263,329,308,813,37
0.323450487,233,253,98,105,7,0,13,5,13,2,0,887,0,0.509114785,219,391,0.326660992,180,200,97,104,6,0,10,5,11,2,-1,751,-1366,0.490229459,219,376,829,37
0.30981402,232,253,98,105,8,0,13,5,14,2,0.5,910,683,0.589329296,219,452,0.377861107,180,200,96,104,0,0,20,6,10,3,-1.5,683,-2049,0.189052309,288,145,840,37
0.325445882,233,253,97,104,4,0,16,6,12,3,-0.5,819,-683,0.497377166,329,381,0.341632415,180,199,96,103,0,0,19,6,9,3,-2,647,-2732,0.402162263,329,308,846,37
0.329983165,233,254,98,105,7,0,9,5,11,2,-1,715,-1366,0.470687267,219,361,0.349563319,180,200,97,104,7,0,13,5,13,2,0,887,0,0.355509891,219,273,849,37
0.323387087,234,254,97,104,4,0,16,6,12,3,-0.5,819,-683,0.509487725,329,391,0.370291258,181,200,96,103,6,0,13,6,12,3,-0.5,862,-683,0.233580834,329,179,850,37
0.308129551,233,254,97,104,7,0,14,6,14,3,0.5,910,683,0.599237935,329,460,0.369779452,181,200,97,104,6,0,10,5,11,2,-1,790,-1366,0.236591456,219,181,856,37
0.325154965,233,253,98,105,8,0,12,5,14,2,0.5,956,683,0.499088443,219,383,0.367911832,181,200,96,103,6,0,13,6,12,3,-0.5,862,-683,0.24757746,329,190,865,37
0.331831824,233,254,98,105,8,0,13,5,14,2,0.5,910,683,0.459812799,219,353,0.35,181,201,97,104,7,0,12,5,13,2,0,887,0,0.352941176,219,271,880,37
0.306412939,233,254,98,105,8,0,13,5,14,2,0.5,910,683,0.609335656,219,467,0.369779452,181,200,96,103,7,0,12,6,13,3,0,934,0,0.236591456,329,181,888,37
0.355228475,233,254,98,106,8,0,13,5,14,2,0.5,910,683,0.322185441,192,247,0.356738621,180,201,97,105,8,0,13,5,14,2,0.5,910,683,0.313302232,192,240,894,37
0.347884762,234,254,97,105,3,0,17,6,11,3,-1,751,-1366,0.365383753,288,280,0.376306606,181,201,96,104,7,0,13,6,13,3,0,887,0,0.198196437,288,152,903,37
0.380712021,233,254,98,107,8,0,13,5,14,2,0.5,910,683,0.172282231,170,132,0.374532127,181,201,96,104,0,0,20,6,10,3,-1.5,683,-2049,0.208634547,288,160,913,37
0.331658249,233,254,98,106,9,0,12,5,15,2,1,975,1356,0.46083383,192,353,0.351776695,181,201,97,104,8,0,12,5,14,2,0.5,956,683,0.342490028,219,263,927,37
0.333516293,233,254,98,106,9,0,12,5,15,2,1,975,1356,0.449904159,192,345,0.351776695,181,201,97,104,8,0,12,5,14,2,0.5,956,683,0.342490028,219,263,936,36
0.331658249,233,254,98,106,9,0,12,5,15,2,1,975,1356,0.46083383,192,353,0.351337797,181,201,96,103,8,0,12,7,14,3,0.5,956,683,0.345071781,329,265,945,36
0.350030894,234,254,97,105,3,0,17,6,11,3,-1,751,-1366,0.352759444,288,270,0.343975469,181,200,96,103,8,0,11,7,13,3,0,934,0,0.388379596,329,298,952,36
0.333516293,233,254,97,105,4,0,17,6,12,3,-0.5,780,-683,0.449904159,288,345,0.351337797,181,201,96,103,8,0,12,7,14,3,0.5,956,683,0.345071781,329,265,964,36
0.331831824,233,254,98,106,9,0,12,5,15,2,1,975,1356,0.459812799,192,353,0.351337797,181,201,97,104,8,0,12,6,14,3,0.5,956,683,0.345071781,329,265,979,36
0.378591046,233,254,98,107,9,0,12,5,15,2,1,975,1356,0.184758554,170,141,0.377861107,181,201,96,104,8,0,12,7,14,3,0.5,956,683,0.189052309,288,145,997,33
0.355534097,233,254,98,106,9,0,12,5,15,2,1,975,1356,0.320387663,192,246,0.377861107,181,201,96,104,8,0,12,7,14,3,0.5,956,683,0.189052309,288,145,1021,32
0.378591046,233,254,98,107,9,0,12,5,15,2,1,975,1356,0.184758554,170,141,0.382434708,181,202,96,104,8,0,13,7,14,3,0.5,910,683,0.162148775,288,124,1036,32
0.355228475,233,254,98,106,10,0,11,5,15,2,1,975,1356,0.322185441,192,247,0.332956046,180,201,98,105,9,0,9,5,13,2,0,845,0,0.45319973,219,348,1064,32
0.348263017,234,254,97,105,9,0,11,6,14,3,0.5,956,683,0.363158726,288,278,0.35,181,201,96,104,8,0,12,7,14,3,0.5,956,683,0.352941176,288,271,1085,32
0.360301879,233,255,98,107,10,0,12,7,16,3,1.5,993,1356,0.292341887,256,224,0.380952381,181,202,96,104,8,0,13,7,14,3,0.5,910,683,0.170868347,288,131,1096,32
0.360301879,233,255,98,107,10,0,12,6,16,3,1.5,993,1356,0.292341887,256,224,0.382434708,181,202,96,104,9,0,12,7,15,3,1,975,1356,0.162148775,288,124,1106,31
0.346127724,234,254,98,106,9,0,11,6,14,3,0.5,956,683,0.375719274,288,288,0.401556444,182,202,96,104,8,0,12,7,14,3,0.5,956,683,0.049667978,288,38,1121,31
0.331831824,233,254,98,106,11,0,10,6,16,3,1.5,1040,1356,0.459812799,288,353,0.32459451,181,201,97,104,9,0,11,6,14,3,0.5,956,683,0.502385234,329,385,1149,31
0.329983165,233,254,98,106,11,0,10,6,16,3,1.5,1040,1356,0.470687267,288,361,0.351776695,182,202,97,104,8,0,12,6,14,3,0.5,956,683,0.342490028,329,263,1168,31
0.331658249,234,255,98,106,10,0,11,5,15,2,1,975,1356,0.46083383,192,353,0.326368989,181,201,96,103,10,0,10,7,15,3,1,1024,1356,0.491947125,329,377,1178,31
0.378591046,234,255,98,107,10,0,11,6,15,3,1,975,1356,0.184758554,256,141,0.351337797,182,202,96,103,9,0,11,7,14,3,0.5,956,683,0.345071781,329,265,1187,31
0.378591046,234,255,98,107,10,0,11,5,15,2,1,975,1356,0.184758554,170,141,0.403112887,182,202,96,104,9,0,11,7,14,3,0.5,956,683,0.040512427,288,31,1206,31
0.308129551,234,255,98,105,10,0,11,5,15,2,1,975,1356,0.599237935,219,460,0.351776695,182,202,96,103,9,0,11,7,14,3,0.5,956,683,0.342490028,329,263,1223,28
0.335200762,234,255,98,106,10,0,11,6,15,3,1,975,1356,0.43999552,288,337,0.351776695,182,202,96,103,9,0,11,7,14,3,0.5,956,683,0.342490028,329,263,1236,26
0.333516293,234,255,99,106,10,0,11,5,15,2,1,975,1356,0.449904159,219,345,0.351556444,182,202,96,104,9,0,11,7,14,3,0.5,956,683,0.343785625,288,264,1248,25
0.333516293,234,255,98,106,10,0,11,6,15,3,1,975,1356,0.449904159,288,345,0.35,182,202,96,104,9,0,11,7,14,3,0.5,956,683,0.352941176,288,271,1267,25
0.350030894,235,255,98,106,10,0,10,6,15,3,1,1024,1356,0.352759444,288,270,0.370291258,183,202,96,103,8,0,11,7,13,3,0,934,0,0.233580834,329,179,1284,23
0.357218566,234,255,99,107,11,0,10,5,16,2,1.5,1040,1356,0.310479023,192,238,0.334815661,182,203,96,104,10,0,11,7,15,3,1,975,1356,0.44226082,288,339,1298,22
0.346127724,235,255,98,106,10,0,10,6,15,3,1,1024,1356,0.375719274,288,288,0.351337797,183,203,96,103,9,0,11,7,14,3,0.5,956,683,0.345071781,329,265,1314,18
0.348263017,235,255,98,106,10,0,10,6,15,3,1,1024,1356,0.363158726,288,278,0.35,183,203,96,104,9,0,11,8,14,4,0.5,956,683,0.352941176,384,271,1319,18
0.348263017,235,255,98,106,10,0,10,6,15,3,1,1024,1356,0.363158726,288,278,0.367911832,183,202,96,103,9,0,10,7,14,3,0.5,1006,683,0.24757746,329,190,1325,18
0.348263017,235,255,98,105,11,0,9,6,15,3,1,1024,1356,0.363158726,329,278,0.351776695,183,203,96,103,9,0,11,7,14,3,0.5,956,683,0.342490028,329,263,1341,18
0.282842712,235,256,99,106,11,0,10,5,16,2,1.5,1040,1356,0.747984044,219,574,0.342105263,183,202,96,103,9,0,10,7,14,3,0.5,1006,683,0.399380805,329,306,1341,18
0.333516293,235,256,98,106,11,0,10,6,16,3,1.5,1040,1356,0.449904159,288,345,0.349563319,183,203,96,103,9,0,11,7,14,3,0.5,956,683,0.355509891,329,273,1341,18
0.331831824,235,256,98,106,11,0,10,6,16,3,1.5,1040,1356,0.459812799,288,353,0.351776695,183,203,96,103,9,0,11,7,14,3,0.5,956,683,0.342490028,329,263,1341,18
0.294241175,234,256,99,106,12,0,10,5,17,2,2,1055,1356,0.680934267,219,522,0.333333333,182,203,96,103,10,0,11,7,15,3,1,975,1356,0.450980392,329,346,1341,18
0.331831824,235,256,98,106,11,0,10,6,16,3,1.5,1040,1356,0.459812799,288,353,0.325,183,203,96,103,10,0,10,7,15,3,1,1024,1356,0.5,329,383,1341,18
0.329983165,235,256,98,106,11,0,10,7,16,3,1.5,1040,1356,0.470687267,288,361,0.332956046,182,203,96,103,11,0,10,7,16,3,1.5,1040,1356,0.45319973,329,348,1341,18
0.355534097,235,256,99,107,11,0,10,6,16,3,1.5,1040,1356,0.320387663,288,246,0.376556444,183,203,96,104,0,0,20,8,10,4,-1.5,683,-2049,0.196726802,384,151,1341,18
0.331831824,235,256,98,106,11,0,10,6,16,3,1.5,1040,1356,0.459812799,288,353,0.351776695,183,203,96,103,10,0,10,7,15,3,1,1024,1356,0.342490028,329,263,1344,18
0.316875111,234,256,98,106,12,0,10,7,17,3,2,1055,1356,0.547793464,288,420,0.351337797,183,203,96,103,9,0,11,7,14,3,0.5,956,683,0.345071781,329,265,1345,22
0.333516293,235,256,98,106,11,0,10,6,16,3,1.5,1040,1356,0.449904159,288,345,0.35,183,203,96,103,10,0,10,7,15,3,1,1024,1356,0.352941176,329,271,1346,26
0.333516293,235,256,98,106,12,0,9,7,16,3,1.5,1040,1356,0.449904159,288,345,0.351337797,184,204,96,103,0,0,20,7,10,3,-1.5,683,-2049,0.345071781,329,265,1348,34
0.357009748,235,256,99,107,12,0,9,6,16,3,1.5,1040,1356,0.311707368,288,239,0.357142857,183,204,96,104,0,0,21,8,10,4,-1.5,650,-2049,0.31092437,384,238,1348,36
0.333516293,235,256,98,106,12,0,9,7,16,3,1.5,1040,1356,0.449904159,288,345,0.333333333,183,204,96,103,0,0,21,7,10,3,-1.5,650,-2049,0.450980392,329,346,1348,39
0.353553391,235,256,99,107,12,0,9,6,16,3,1.5,1040,1356,0.332038879,288,255,0.376556444,184,204,96,104,0,0,20,8,10,4,-1.5,683,-2049,0.196726802,384,151,1348,41
0.308129551,235,256,99,106,12,0,9,6,16,3,1.5,1040,1356,0.599237935,329,460,0.351556444,183,203,96,104,0,0,20,8,10,4,-1.5,683,-2049,0.343785625,384,264,1348,46
0.323387087,236,256,99,106,11,0,9,6,15,3,1,1024,1356,0.509487725,329,391,0.343975469,184,203,96,103,0,0,19,7,9,3,-2,647,-2732,0.388379596,329,298,1348,52
0.30981402,235,256,99,106,12,0,9,6,16,3,1.5,1040,1356,0.589329296,329,452,0.351556444,184,204,96,104,0,0,20,8,10,4,-1.5,683,-2049,0.343785625,384,264,1348,57
0.284427278,235,256,99,105,13,0,8,6,17,3,2,1105,1356,0.738663071,384,567,0.326368989,183,203,96,103,11,0,9,7,15,3,1,1024,1356,0.491947125,329,377,1348,59
0.285390896,235,256,98,105,13,0,8,7,17,3,2,1105,1356,0.732994727,329,562,0.326776695,183,203,96,103,11,0,9,7,15,3,1,1024,1356,0.489548851,329,375,1348,60
0.316875111,235,257,99,106,13,0,9,6,17,3,2,1055,1356,0.547793464,329,420,0.335025424,183,204,96,103,12,0,9,7,16,3,1.5,1040,1356,0.441026917,329,338,1349,69
0.321404315,236,256,99,106,12,0,8,6,16,3,1.5,1092,1356,0.52115109,329,400,0.325,185,205,96,103,0,0,20,7,10,3,-1.5,683,-2049,0.5,329,383,1351,78
0.306412939,236,257,98,105,12,0,9,7,16,3,1.5,1040,1356,0.609335656,329,467,0.326776695,184,204,96,103,0,0,20,7,10,3,-1.5,683,-2049,0.489548851,329,375,1351,79
0.331831824,236,257,98,106,12,0,9,7,16,3,1.5,1040,1356,0.459812799,288,353,0.335025424,183,204,96,103,12,0,9,7,16,3,1.5,1040,1356,0.441026917,329,338,1352,82
0.300569952,236,256,98,105,13,0,7,7,16,3,1.5,1092,1356,0.643706165,329,494,0.302069063,184,204,96,102,11,0,9,6,15,3,1,1024,1356,0.634887863,384,487,1352,85
0.333516293,236,257,98,106,13,0,8,7,17,3,2,1105,1356,0.449904159,288,345,0.368421053,185,204,96,103,0,0,19,7,9,3,-2,647,-2732,0.244582043,329,187,1352,90
0.357009748,236,257,99,107,13,0,8,6,17,3,2,1105,1356,0.311707368,288,239,0.375,185,205,96,104,0,0,20,8,10,4,-1.5,683,-2049,0.205882353,384,158,1351,93
0.377123617,236,257,98,107,13,0,8,7,17,3,2,1105,1356,0.19339049,256,148,0.376556444,185,205,96,104,0,0,20,8,10,4,-1.5,683,-2049,0.196726802,384,151,1351,96
0.325154965,237,257,99,106,12,0,8,6,16,3,1.5,1092,1356,0.499088443,329,383,0.326776695,185,205,96,103,10,0,10,7,15,3,1,1024,1356,0.489548851,329,375,1351,97
0.347884762,237,257,99,107,12,0,8,6,16,3,1.5,1092,1356,0.365383753,288,280,0.369779452,186,205,96,103,0,0,19,7,9,3,-2,647,-2732,0.236591456,329,181,1350,105
0.323387087,237,257,99,106,12,0,8,6,16,3,1.5,1092,1356,0.509487725,329,391,0.326776695,186,206,96,103,0,0,20,7,10,3,-1.5,683,-2049,0.489548851,329,375,1344,116
0.378591046,237,258,98,107,12,0,9,7,16,3,1.5,1040,1356,0.184758554,256,141,0.351776695,186,206,96,103,0,0,20,7,10,3,-1.5,683,-2049,0.342490028,329,263,1344,121
0.347884762,238,258,99,107,12,0,8,7,16,3,1.5,1092,1356,0.365383753,288,280,0.351337797,186,206,96,103,0,0,20,7,10,3,-1.5,683,-2049,0.345071781,329,265,1344,128
0.347884762,238,258,99,107,12,0,8,7,16,3,1.5,1092,1356,0.365383753,288,280,0.326776695,186,206,96,103,0,0,20,7,10,3,-1.5,683,-2049,0.489548851,329,375,1344,134
0.298511157,237,257,99,106,13,0,7,6,16,3,1.5,1092,1356,0.655816723,329,503,0.326776695,186,206,96,103,0,0,20,7,10,3,-1.5,683,-2049,0.489548851,329,375,1344,138
0.347884762,238,258,99,107,12,0,8,7,16,3,1.5,1092,1356,0.365383753,288,280,0.351337797,186,206,96,103,0,0,20,7,10,3,-1.5,683,-2049,0.345071781,329,265,1345,145
0.377123617,238,259,99,108,12,0,9,6,16,3,1.5,1040,1356,0.19339049,256,148,0.376556444,186,206,96,104,0,0,20,8,10,4,-1.5,683,-2049,0.196726802,384,151,1345,155
0.370851132,238,258,98,107,12,0,8,8,16,4,1.5,1092,1356,0.230287457,341,176,0.376556444,186,206,96,104,0,0,20,8,10,4,-1.5,683,-2049,0.196726802,384,151,1346,168
0.329983165,237,258,99,107,13,0,8,7,17,3,2,1105,1356,0.470687267,288,361,0.358625184,185,206,96,104,0,0,21,8,10,4,-1.5,650,-2049,0.302204797,384,232,1346,169
0.308129551,237,258,99,106,13,0,8,7,17,3,2,1105,1356,0.599237935,329,460,0.369779452,186,205,96,103,8,0,11,7,13,3,0,934,0,0.236591456,329,181,1346,171
0.284427278,237,258,99,106,13,0,8,7,17,3,2,1105,1356,0.738663071,329,567,0.333333333,185,206,96,104,0,0,21,8,10,4,-1.5,650,-2049,0.450980392,384,346,1346,173
0.325154965,238,258,99,106,12,0,8,7,16,3,1.5,1092,1356,0.499088443,329,383,0.351337797,186,206,96,103,0,0,20,7,10,3,-1.5,683,-2049,0.345071781,329,265,1347,177
0.308129551,237,258,99,106,13,0,8,7,17,3,2,1105,1356,0.599237935,329,460,0.299625702,185,205,97,103,11,0,9,6,15,3,1,1024,1356,0.649260578,384,498,1348,181
0.308129551,237,258,99,106,13,0,8,7,17,3,2,1105,1356,0.599237935,329,460,0.325,185,205,96,103,0,0,20,7,10,3,-1.5,683,-2049,0.5,329,383,1348,187
0.284793444,237,258,99,106,13,0,8,7,17,3,2,1105,1356,0.736509153,329,565,0.342105263,186,205,96,103,0,0,19,7,9,3,-2,647,-2732,0.399380805,329,306,1348,194
0.34022555,238,257,99,106,12,0,7,7,15,3,1,1078,1356,0.410437943,329,315,0.326776695,185,205,96,103,0,0,20,7,10,3,-1.5,683,-2049,0.489548851,329,375,1348,200
0.310091211,237,258,99,106,12,0,9,7,16,3,1.5,1040,1356,0.587698758,329,451,0.326776695,186,206,96,103,0,0,20,7,10,3,-1.5,683,-2049,0.489548851,329,375,1348,207
0.335200762,237,258,99,107,12,0,9,7,16,3,1.5,1040,1356,0.43999552,288,337,0.334815661,185,206,96,104,0,0,21,8,10,4,-1.5,650,-2049,0.44226082,384,339,1349,214
0.353553391,237,258,99,108,12,0,9,7,16,3,1.5,1040,1356,0.332038879,256,255,0.351556444,185,205,96,104,0,0,20,8,10,4,-1.5,683,-2049,0.343785625,384,264,1349,216
0.348263017,237,257,99,107,12,0,8,7,16,3,1.5,1092,1356,0.363158726,288,278,0.35,186,206,96,104,0,0,20,8,10,4,-1.5,683,-2049,0.352941176,384,271,1349,218
0.298727078,237,257,100,107,12,0,8,7,16,3,1.5,1092,1356,0.654546602,329,502,0.326776695,185,205,97,104,10,0,10,7,15,3,1,1024,1356,0.489548851,329,375,1349,225
0.398014876,237,257,99,108,12,0,8,7,16,3,1.5,1092,1356,0.070500729,256,54,0.351337797,185,205,97,104,10,0,10,7,15,3,1,1024,1356,0.345071781,329,265,1349,227
0.342085479,238,257,99,106,11,0,8,7,15,3,1,1078,1356,0.39949718,329,306,0.343500036,186,205,96,103,0,0,19,7,9,3,-2,647,-2732,0.391176259,329,300,1348,236
0.298727078,238,258,99,106,12,0,8,7,16,3,1.5,1092,1356,0.654546602,329,502,0.3,185,205,97,103,11,0,9,6,15,3,1,1024,1356,0.647058824,384,496,1347,245
0.333516293,237,258,99,107,13,0,8,8,17,4,2,1105,1356,0.449904159,384,345,0.35821927,185,206,96,104,0,0,21,8,10,4,-1.5,650,-2049,0.304592528,384,233,1347,248
0.325154965,238,258,99,106,12,0,8,7,16,3,1.5,1092,1356,0.499088443,329,383,0.325,185,205,96,103,0,0,20,7,10,3,-1.5,683,-2049,0.5,329,383,1346,252
0.347884762,238,258,100,108,12,0,8,7,16,3,1.5,1092,1356,0.365383753,288,280,0.351337797,186,206,96,103,0,0,20,7,10,3,-1.5,683,-2049,0.345071781,329,265,1345,256
0.331658249,237,258,100,108,13,0,8,7,17,3,2,1105,1356,0.46083383,288,353,0.351556444,186,206,96,104,0,0,20,8,10,4,-1.5,683,-2049,0.343785625,384,264,1344,260
0.331658249,238,259,100,108,12,0,9,7,16,3,1.5,1040,1356,0.46083383,288,353,0.349563319,186,206,96,103,0,0,20,7,10,3,-1.5,683,-2049,0.355509891,329,273,1344,264
0.35502082,238,259,100,109,12,0,9,7,16,3,1.5,1040,1356,0.323406942,256,248,0.356738621,185,206,96,104,0,0,21,8,10,4,-1.5,650,-2049,0.313302232,384,240,1344,266
0.331658249,238,259,100,108,13,0,8,7,17,3,2,1105,1356,0.46083383,288,353,0.333333333,185,206,97,104,12,0,9,7,16,3,1.5,1040,1356,0.450980392,329,346,1344,266
0.333333333,238,259,100,108,12,0,9,7,16,3,1.5,1040,1356,0.450980392,288,346,0.334646221,186,207,97,104,10,0,11,7,15,3,1,975,1356,0.443257521,329,340,1344,266
0.346127724,239,259,100,109,12,0,8,7,16,3,1.5,1092,1356,0.375719274,256,288,0.35,185,205,96,103,0,0,20,7,10,3,-1.5,683,-2049,0.352941176,329,271,1342,267
0.323161353,239,259,100,108,12,0,8,8,16,4,1.5,1092,1356,0.510815569,384,392,0.351556444,186,206,96,104,0,0,20,8,10,4,-1.5,683,-2049,0.343785625,384,264,1341,267
0.346127724,239,259,100,108,12,0,8,8,16,4,1.5,1092,1356,0.375719274,384,288,0.375,186,206,96,104,0,0,20,8,10,4,-1.5,683,-2049,0.205882353,384,158,1341,266
0.329108395,238,259,100,108,13,0,8,8,17,4,2,1105,1356,0.475832972,384,365,0.351776695,186,206,97,104,11,0,9,7,15,3,1,1024,1356,0.342490028,329,263,1341,266
0.378591046,239,260,100,109,12,0,9,7,16,3,1.5,1040,1356,0.184758554,256,141,0.333333333,185,206,97,104,12,0,9,7,16,3,1.5,1040,1356,0.450980392,329,346,1341,266
0.34494543,239,259,100,108,12,0,8,8,16,4,1.5,1092,1356,0.382673944,384,293,0.302069063,186,206,97,103,11,0,9,6,15,3,1,1024,1356,0.634887863,384,487,1341,266
0.329983165,239,260,100,108,12,0,9,8,16,4,1.5,1040,1356,0.470687267,384,361,0.326776695,186,206,97,104,11,0,9,7,15,3,1,1024,1356,0.489548851,329,375,1341,266
0.316875111,238,260,100,108,13,0,9,8,17,4,2,1055,1356,0.547793464,384,420,0.334646221,185,206,97,104,12,0,9,7,16,3,1.5,1040,1356,0.443257521,329,340,1341,266
0.333333333,239,260,100,108,12,0,9,8,16,4,1.5,1040,1356,0.450980392,384,346,0.335025424,185,206,97,104,12,0,9,7,16,3,1.5,1040,1356,0.441026917,329,338,1341,266
0.353553391,239,260,100,109,12,0,9,8,16,4,1.5,1040,1356,0.332038879,341,255,0.351776695,186,206,97,104,11,0,9,7,15,3,1,1024,1356,0.342490028,329,263,1343,277
0.333333333,239,260,100,108,12,0,9,8,16,4,1.5,1040,1356,0.450980392,384,346,0.30952381,186,207,97,104,11,0,10,7,16,3,1.5,1040,1356,0.591036415,329,453,1348,304
0.307655115,239,260,101,109,12,0,9,7,16,3,1.5,1040,1356,0.602028734,288,462,0.3112159,185,206,97,104,12,0,9,7,16,3,1.5,1040,1356,0.58108294,329,446,1345,312
0.379236371,240,261,100,109,11,0,10,9,16,4,1.5,1040,1356,0.180962526,341,138,0.358625184,185,206,97,105,12,0,9,8,16,4,1.5,1040,1356,0.302204797,384,232,1345,312
0.343203236,240,260,100,108,11,0,9,8,15,4,1,1024,1356,0.392922138,384,301,0.30952381,186,207,97,104,11,0,10,7,16,3,1.5,1040,1356,0.591036415,329,453,1345,318
0.298727078,240,260,101,108,11,0,9,7,15,3,1,1024,1356,0.654546602,329,502,0.3,186,206,97,104,11,0,9,7,15,3,1,1024,1356,0.647058824,329,496,1344,327
0.296203086,240,260,101,108,11,0,9,7,15,3,1,1024,1356,0.669393611,329,514,0.301692183,186,206,97,103,11,0,9,6,15,3,1,1024,1356,0.637104803,384,489,1344,329
0.296680906,240,260,100,107,12,0,8,7,16,3,1.5,1092,1356,0.666582907,329,511,0.277475488,185,205,97,103,13,0,7,6,16,3,1.5,1092,1356,0.779555954,384,598,1344,329
0.323161353,240,260,101,109,12,0,8,8,16,4,1.5,1092,1356,0.510815569,384,392,0.30952381,186,207,97,104,11,0,10,7,16,3,1.5,1040,1356,0.591036415,329,453,1344,329
